NAME	TITLE	SCORE	
CUL4B	cullin 4B [Source:HGNC Symbol;Acc:HGNC:2555]	2.2031944	
FUNDC1	FUN14 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28746]	2.2026992	
ZDHHC3	zinc finger DHHC-type palmitoyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:18470]	2.201964	
GLUL	glutamate-ammonia ligase [Source:HGNC Symbol;Acc:HGNC:4341]	2.201002	
UMPS	uridine monophosphate synthetase [Source:HGNC Symbol;Acc:HGNC:12563]	2.1996903	
MTBP	MDM2 binding protein [Source:HGNC Symbol;Acc:HGNC:7417]	2.1976366	
ATP5F1D	ATP synthase F1 subunit delta [Source:HGNC Symbol;Acc:HGNC:837]	2.192801	
SLC36A4	solute carrier family 36 member 4 [Source:HGNC Symbol;Acc:HGNC:19660]	2.1916559	
CCN3	cellular communication network factor 3 [Source:HGNC Symbol;Acc:HGNC:7885]	2.1916559	
ASB6	ankyrin repeat and SOCS box containing 6 [Source:HGNC Symbol;Acc:HGNC:17181]	2.1909797	
VPS13C	vacuolar protein sorting 13 homolog C [Source:HGNC Symbol;Acc:HGNC:23594]	2.1885064	
KLHL15	kelch like family member 15 [Source:HGNC Symbol;Acc:HGNC:29347]	2.187718	
MRS2P2	MRS2 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:33942]	2.187718	
EHD4	EH domain containing 4 [Source:HGNC Symbol;Acc:HGNC:3245]	2.1871119	
SYCE2	synaptonemal complex central element protein 2 [Source:HGNC Symbol;Acc:HGNC:27411]	2.1800847	
ARMCX6	armadillo repeat containing X-linked 6 [Source:HGNC Symbol;Acc:HGNC:26094]	2.174045	
PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta [Source:HGNC Symbol;Acc:HGNC:8976]	2.1726127	
ZNF317	zinc finger protein 317 [Source:HGNC Symbol;Acc:HGNC:13507]	2.1723528	
ARL4A	ADP ribosylation factor like GTPase 4A [Source:HGNC Symbol;Acc:HGNC:695]	2.171702	
MICAL2	microtubule associated monooxygenase, calponin and LIM domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24693]	2.1663072	
LIN54	lin-54 DREAM MuvB core complex component [Source:HGNC Symbol;Acc:HGNC:25397]	2.157831	
MTMR11	myotubularin related protein 11 [Source:HGNC Symbol;Acc:HGNC:24307]	2.156692	
SETD9	SET domain containing 9 [Source:HGNC Symbol;Acc:HGNC:28508]	2.156585	
LOXL4	lysyl oxidase like 4 [Source:HGNC Symbol;Acc:HGNC:17171]	2.1485443	
FBXW4	F-box and WD repeat domain containing 4 [Source:HGNC Symbol;Acc:HGNC:10847]	2.146034	
UBAP1	ubiquitin associated protein 1 [Source:HGNC Symbol;Acc:HGNC:12461]	2.142195	
DNAH14	dynein axonemal heavy chain 14 [Source:HGNC Symbol;Acc:HGNC:2945]	2.140604	
ZNF280C	zinc finger protein 280C [Source:HGNC Symbol;Acc:HGNC:25955]	2.1392708	
TNIP2	TNFAIP3 interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:19118]	2.1321363	
RAB28	RAB28, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9768]	2.1321363	
RC3H1	ring finger and CCCH-type domains 1 [Source:HGNC Symbol;Acc:HGNC:29434]	2.1259463	
ENTPD5	ectonucleoside triphosphate diphosphohydrolase 5 (inactive) [Source:HGNC Symbol;Acc:HGNC:3367]	2.1255872	
KIF1B	kinesin family member 1B [Source:HGNC Symbol;Acc:HGNC:16636]	2.1240451	
HDAC8	histone deacetylase 8 [Source:HGNC Symbol;Acc:HGNC:13315]	2.12387	
KAT14	lysine acetyltransferase 14 [Source:HGNC Symbol;Acc:HGNC:15904]	2.123225	
AHCY	adenosylhomocysteinase [Source:HGNC Symbol;Acc:HGNC:343]	2.1213546	
TYK2	tyrosine kinase 2 [Source:HGNC Symbol;Acc:HGNC:12440]	2.1200967	
IVD	isovaleryl-CoA dehydrogenase [Source:HGNC Symbol;Acc:HGNC:6186]	2.117895	
B3GNT2	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:15629]	2.1177704	
ABHD4	abhydrolase domain containing 4, N-acyl phospholipase B [Source:HGNC Symbol;Acc:HGNC:20154]	2.1163983	
NPHP4	nephrocystin 4 [Source:HGNC Symbol;Acc:HGNC:19104]	2.1152756	
ZDHHC21	zinc finger DHHC-type palmitoyltransferase 21 [Source:HGNC Symbol;Acc:HGNC:20750]	2.108464	
EXT2	exostosin glycosyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:3513]	2.1076653	
CPA6	carboxypeptidase A6 [Source:HGNC Symbol;Acc:HGNC:17245]	2.1066687	
AADACP1	arylacetamide deacetylase pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:50305]	2.1066687	
AKT1	AKT serine/threonine kinase 1 [Source:HGNC Symbol;Acc:HGNC:391]	2.1056578	
CA5B	carbonic anhydrase 5B [Source:HGNC Symbol;Acc:HGNC:1378]	2.1055284	
PET117	PET117 cytochrome c oxidase chaperone [Source:HGNC Symbol;Acc:HGNC:40045]	2.0991127	
C9	complement C9 [Source:HGNC Symbol;Acc:HGNC:1358]	2.0979397	
DNASE1L3	deoxyribonuclease 1 like 3 [Source:HGNC Symbol;Acc:HGNC:2959]	2.0979397	
TIAM1	TIAM Rac1 associated GEF 1 [Source:HGNC Symbol;Acc:HGNC:11805]	2.0979397	
ATG14	autophagy related 14 [Source:HGNC Symbol;Acc:HGNC:19962]	2.0977497	
USP44	ubiquitin specific peptidase 44 [Source:HGNC Symbol;Acc:HGNC:20064]	2.0977497	
PTPN13	protein tyrosine phosphatase non-receptor type 13 [Source:HGNC Symbol;Acc:HGNC:9646]	2.0925257	
DPYD	dihydropyrimidine dehydrogenase [Source:HGNC Symbol;Acc:HGNC:3012]	2.0903287	
LIG4	DNA ligase 4 [Source:HGNC Symbol;Acc:HGNC:6601]	2.089058	
APC	APC regulator of WNT signaling pathway [Source:HGNC Symbol;Acc:HGNC:583]	2.087176	
ZC4H2	zinc finger C4H2-type containing [Source:HGNC Symbol;Acc:HGNC:24931]	2.077033	
UTS2	urotensin 2 [Source:HGNC Symbol;Acc:HGNC:12636]	2.077033	
INPP4A	inositol polyphosphate-4-phosphatase type I A [Source:HGNC Symbol;Acc:HGNC:6074]	2.077033	
KCNJ15	potassium inwardly rectifying channel subfamily J member 15 [Source:HGNC Symbol;Acc:HGNC:6261]	2.0760405	
ERBIN	erbb2 interacting protein [Source:HGNC Symbol;Acc:HGNC:15842]	2.074765	
SPG11	SPG11 vesicle trafficking associated, spatacsin [Source:HGNC Symbol;Acc:HGNC:11226]	2.07419	
ADARB1	adenosine deaminase RNA specific B1 [Source:HGNC Symbol;Acc:HGNC:226]	2.0709915	
LYN	LYN proto-oncogene, Src family tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:6735]	2.0673506	
DUOX1	dual oxidase 1 [Source:HGNC Symbol;Acc:HGNC:3062]	2.0671155	
PDE8A	phosphodiesterase 8A [Source:HGNC Symbol;Acc:HGNC:8793]	2.0667484	
C1orf52	chromosome 1 open reading frame 52 [Source:HGNC Symbol;Acc:HGNC:24871]	2.0643017	
WDR46	WD repeat domain 46 [Source:HGNC Symbol;Acc:HGNC:13923]	2.0627034	
NLRC3	NLR family CARD domain containing 3 [Source:HGNC Symbol;Acc:HGNC:29889]	2.061743	
PBX1	PBX homeobox 1 [Source:HGNC Symbol;Acc:HGNC:8632]	2.0612388	
PUDP	pseudouridine 5'-phosphatase [Source:HGNC Symbol;Acc:HGNC:16818]	2.0560937	
TTC3P1	tetratricopeptide repeat domain 3 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:23318]	2.0555763	
MPP1	MAGUK p55 scaffold protein 1 [Source:HGNC Symbol;Acc:HGNC:7219]	2.0555763	
SUPT6H	SPT6 homolog, histone chaperone and transcription elongation factor [Source:HGNC Symbol;Acc:HGNC:11470]	2.043062	
AFF4	ALF transcription elongation factor 4 [Source:HGNC Symbol;Acc:HGNC:17869]	2.0400558	
PLXNA2	plexin A2 [Source:HGNC Symbol;Acc:HGNC:9100]	2.0366814	
ARHGEF37	Rho guanine nucleotide exchange factor 37 [Source:HGNC Symbol;Acc:HGNC:34430]	2.0333312	
GOLGA6L9	golgin A6 family like 9 [Source:HGNC Symbol;Acc:HGNC:37229]	2.0331562	
PELI1	pellino E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:8827]	2.0331562	
R3HCC1	R3H domain and coiled-coil containing 1 [Source:HGNC Symbol;Acc:HGNC:27329]	2.0331562	
SOD2	superoxide dismutase 2 [Source:HGNC Symbol;Acc:HGNC:11180]	2.0303545	
ADGRL2	adhesion G protein-coupled receptor L2 [Source:HGNC Symbol;Acc:HGNC:18582]	2.030035	
ANKLE2	ankyrin repeat and LEM domain containing 2 [Source:HGNC Symbol;Acc:HGNC:29101]	2.0281425	
HERC2	HECT and RLD domain containing E3 ubiquitin protein ligase 2 [Source:HGNC Symbol;Acc:HGNC:4868]	2.0279953	
TACC2	transforming acidic coiled-coil containing protein 2 [Source:HGNC Symbol;Acc:HGNC:11523]	2.0255468	
CDK2	cyclin dependent kinase 2 [Source:HGNC Symbol;Acc:HGNC:1771]	2.0235825	
PXDC1	PX domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21361]	2.0227582	
UBE2G2	ubiquitin conjugating enzyme E2 G2 [Source:HGNC Symbol;Acc:HGNC:12483]	2.020396	
EHHADH	enoyl-CoA hydratase and 3-hydroxyacyl CoA dehydrogenase [Source:HGNC Symbol;Acc:HGNC:3247]	2.019888	
LRMDA	leucine rich melanocyte differentiation associated [Source:HGNC Symbol;Acc:HGNC:23405]	2.0194094	
C1orf116	chromosome 1 open reading frame 116 [Source:HGNC Symbol;Acc:HGNC:28667]	2.0176272	
RAB27B	RAB27B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9767]	2.0160897	
ZNF224	zinc finger protein 224 [Source:HGNC Symbol;Acc:HGNC:13017]	2.0153964	
AP1M2	adaptor related protein complex 1 subunit mu 2 [Source:HGNC Symbol;Acc:HGNC:558]	2.0141127	
RMDN3	regulator of microtubule dynamics 3 [Source:HGNC Symbol;Acc:HGNC:25550]	2.0133555	
VCP	valosin containing protein [Source:HGNC Symbol;Acc:HGNC:12666]	2.0079587	
APOBEC3G	apolipoprotein B mRNA editing enzyme catalytic subunit 3G [Source:HGNC Symbol;Acc:HGNC:17357]	2.0079527	
SPEN	spen family transcriptional repressor [Source:HGNC Symbol;Acc:HGNC:17575]	2.0064037	
ZNF783	zinc finger protein 783 [Source:HGNC Symbol;Acc:HGNC:27222]	2.0046017	
MINPP1	multiple inositol-polyphosphate phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:7102]	2.003368	
TECPR2	tectonin beta-propeller repeat containing 2 [Source:HGNC Symbol;Acc:HGNC:19957]	2.00322	
ZNF223	zinc finger protein 223 [Source:HGNC Symbol;Acc:HGNC:13016]	2.00322	
SHLD1	shieldin complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:26318]	2.00322	
USP8	ubiquitin specific peptidase 8 [Source:HGNC Symbol;Acc:HGNC:12631]	1.9970818	
HMBOX1	homeobox containing 1 [Source:HGNC Symbol;Acc:HGNC:26137]	1.9967614	
KCNAB2	potassium voltage-gated channel subfamily A regulatory beta subunit 2 [Source:HGNC Symbol;Acc:HGNC:6229]	1.9966745	
OLR1	oxidized low density lipoprotein receptor 1 [Source:HGNC Symbol;Acc:HGNC:8133]	1.9959908	
CDKL5	cyclin dependent kinase like 5 [Source:HGNC Symbol;Acc:HGNC:11411]	1.9944519	
STEEP1	STING1 ER exit protein 1 [Source:HGNC Symbol;Acc:HGNC:26239]	1.9939361	
FKRP	fukutin related protein [Source:HGNC Symbol;Acc:HGNC:17997]	1.9937681	
SLPI	secretory leukocyte peptidase inhibitor [Source:HGNC Symbol;Acc:HGNC:11092]	1.9933194	
ZNF737	zinc finger protein 737 [Source:HGNC Symbol;Acc:HGNC:32468]	1.9932892	
AMOTL2	angiomotin like 2 [Source:HGNC Symbol;Acc:HGNC:17812]	1.9930402	
KAT5	lysine acetyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:5275]	1.992922	
SC5D	sterol-C5-desaturase [Source:HGNC Symbol;Acc:HGNC:10547]	1.9906383	
POC1B	POC1 centriolar protein B [Source:HGNC Symbol;Acc:HGNC:30836]	1.9893571	
VPS26C	VPS26 endosomal protein sorting factor C [Source:HGNC Symbol;Acc:HGNC:3044]	1.9858767	
RPP14	ribonuclease P/MRP subunit p14 [Source:HGNC Symbol;Acc:HGNC:30327]	1.9833	
PPP3CC	protein phosphatase 3 catalytic subunit gamma [Source:HGNC Symbol;Acc:HGNC:9316]	1.9824567	
NBPF1	NBPF member 1 [Source:HGNC Symbol;Acc:HGNC:26088]	1.9783199	
NPIPB13	nuclear pore complex interacting protein family, member B13 [Source:HGNC Symbol;Acc:HGNC:41989]	1.9762232	
SEPTIN7P2	septin 7 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:32339]	1.9758936	
ARID3A	AT-rich interaction domain 3A [Source:HGNC Symbol;Acc:HGNC:3031]	1.9725319	
PARPBP	PARP1 binding protein [Source:HGNC Symbol;Acc:HGNC:26074]	1.9723854	
ZIC5	Zic family member 5 [Source:HGNC Symbol;Acc:HGNC:20322]	1.9712508	
TRIM28	tripartite motif containing 28 [Source:HGNC Symbol;Acc:HGNC:16384]	1.9698311	
TMF1	TATA element modulatory factor 1 [Source:HGNC Symbol;Acc:HGNC:11870]	1.9696	
WDR91	WD repeat domain 91 [Source:HGNC Symbol;Acc:HGNC:24997]	1.9666256	
LETMD1	LETM1 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24241]	1.9613758	
EMB	embigin [Source:HGNC Symbol;Acc:HGNC:30465]	1.9613347	
MXD1	MAX dimerization protein 1 [Source:HGNC Symbol;Acc:HGNC:6761]	1.9613101	
SLC7A6	solute carrier family 7 member 6 [Source:HGNC Symbol;Acc:HGNC:11064]	1.9610046	
ZNF275	zinc finger protein 275 [Source:HGNC Symbol;Acc:HGNC:13069]	1.9610046	
ZNF395	zinc finger protein 395 [Source:HGNC Symbol;Acc:HGNC:18737]	1.9551343	
HTRA3	HtrA serine peptidase 3 [Source:HGNC Symbol;Acc:HGNC:30406]	1.9522489	
ABL2	ABL proto-oncogene 2, non-receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:77]	1.9507762	
FKBP4	FKBP prolyl isomerase 4 [Source:HGNC Symbol;Acc:HGNC:3720]	1.9500077	
EIF4G3	eukaryotic translation initiation factor 4 gamma 3 [Source:HGNC Symbol;Acc:HGNC:3298]	1.9446604	
SERPINB8	serpin family B member 8 [Source:HGNC Symbol;Acc:HGNC:8952]	1.9430766	
CCDC80	coiled-coil domain containing 80 [Source:HGNC Symbol;Acc:HGNC:30649]	1.94276	
ZNF836	zinc finger protein 836 [Source:HGNC Symbol;Acc:HGNC:34333]	1.9415536	
NECTIN3	nectin cell adhesion molecule 3 [Source:HGNC Symbol;Acc:HGNC:17664]	1.940861	
ATP6AP1	ATPase H+ transporting accessory protein 1 [Source:HGNC Symbol;Acc:HGNC:868]	1.9393727	
PARP8	poly(ADP-ribose) polymerase family member 8 [Source:HGNC Symbol;Acc:HGNC:26124]	1.9388229	
ZNF44	zinc finger protein 44 [Source:HGNC Symbol;Acc:HGNC:13110]	1.935327	
UGT8	UDP glycosyltransferase 8 [Source:HGNC Symbol;Acc:HGNC:12555]	1.935327	
FCHO1	FCH and mu domain containing endocytic adaptor 1 [Source:HGNC Symbol;Acc:HGNC:29002]	1.9343812	
STK10	serine/threonine kinase 10 [Source:HGNC Symbol;Acc:HGNC:11388]	1.9310817	
CDH18	cadherin 18 [Source:HGNC Symbol;Acc:HGNC:1757]	1.9274447	
YTHDF1	YTH N6-methyladenosine RNA binding protein F1 [Source:HGNC Symbol;Acc:HGNC:15867]	1.9234565	
PCDH11Y	protocadherin 11 Y-linked [Source:HGNC Symbol;Acc:HGNC:15813]	1.9233885	
ZSCAN5A	zinc finger and SCAN domain containing 5A [Source:HGNC Symbol;Acc:HGNC:23710]	1.9223738	
SQOR	sulfide quinone oxidoreductase [Source:HGNC Symbol;Acc:HGNC:20390]	1.9214977	
TMEM245	transmembrane protein 245 [Source:HGNC Symbol;Acc:HGNC:1363]	1.9179323	
ZNF664	zinc finger protein 664 [Source:HGNC Symbol;Acc:HGNC:25406]	1.9175925	
MOB3C	MOB kinase activator 3C [Source:HGNC Symbol;Acc:HGNC:29800]	1.9158658	
FN1	fibronectin 1 [Source:HGNC Symbol;Acc:HGNC:3778]	1.9154903	
RAB31	RAB31, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9771]	1.9146688	
SLC1A3	solute carrier family 1 member 3 [Source:HGNC Symbol;Acc:HGNC:10941]	1.9134378	
SCAF4	SR-related CTD associated factor 4 [Source:HGNC Symbol;Acc:HGNC:19304]	1.9115644	
NEPRO	nucleolus and neural progenitor protein [Source:HGNC Symbol;Acc:HGNC:24496]	1.9106212	
ZDHHC9	zinc finger DHHC-type palmitoyltransferase 9 [Source:HGNC Symbol;Acc:HGNC:18475]	1.9101373	
AP3M2	adaptor related protein complex 3 subunit mu 2 [Source:HGNC Symbol;Acc:HGNC:570]	1.9082322	
MAOB	monoamine oxidase B [Source:HGNC Symbol;Acc:HGNC:6834]	1.9082322	
EIF2AK4	eukaryotic translation initiation factor 2 alpha kinase 4 [Source:HGNC Symbol;Acc:HGNC:19687]	1.9078557	
MCRS1	microspherule protein 1 [Source:HGNC Symbol;Acc:HGNC:6960]	1.9074526	
YTHDC2	YTH N6-methyladenosine RNA binding protein C2 [Source:HGNC Symbol;Acc:HGNC:24721]	1.9038767	
TMEM134	transmembrane protein 134 [Source:HGNC Symbol;Acc:HGNC:26142]	1.9034082	
TMEM101	transmembrane protein 101 [Source:HGNC Symbol;Acc:HGNC:28653]	1.9014994	
B3GNT3	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:13528]	1.8994179	
DENND2C	DENN domain containing 2C [Source:HGNC Symbol;Acc:HGNC:24748]	1.898021	
RNF121	ring finger protein 121 [Source:HGNC Symbol;Acc:HGNC:21070]	1.8978642	
KIAA1671	KIAA1671 [Source:HGNC Symbol;Acc:HGNC:29345]	1.8976495	
ARHGAP12	Rho GTPase activating protein 12 [Source:HGNC Symbol;Acc:HGNC:16348]	1.8969295	
RUNX2	RUNX family transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:10472]	1.8958443	
KIF16B	kinesin family member 16B [Source:HGNC Symbol;Acc:HGNC:15869]	1.895766	
CAAP1	caspase activity and apoptosis inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:25834]	1.8935	
ELAC1	elaC ribonuclease Z 1 [Source:HGNC Symbol;Acc:HGNC:14197]	1.892209	
NEK4	NIMA related kinase 4 [Source:HGNC Symbol;Acc:HGNC:11399]	1.8894874	
MRTO4	MRT4 homolog, ribosome maturation factor [Source:HGNC Symbol;Acc:HGNC:18477]	1.8870238	
SLC36A1	solute carrier family 36 member 1 [Source:HGNC Symbol;Acc:HGNC:18761]	1.8864839	
DCAF7	DDB1 and CUL4 associated factor 7 [Source:HGNC Symbol;Acc:HGNC:30915]	1.8823513	
NAT1	N-acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:7645]	1.8812062	
HBEGF	heparin binding EGF like growth factor [Source:HGNC Symbol;Acc:HGNC:3059]	1.8803688	
HLCS	holocarboxylase synthetase [Source:HGNC Symbol;Acc:HGNC:4976]	1.879939	
ABCB10	ATP binding cassette subfamily B member 10 [Source:HGNC Symbol;Acc:HGNC:41]	1.879939	
PSMA2P1	proteasome subunit alpha 2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:43832]	1.879939	
LIPH	lipase H [Source:HGNC Symbol;Acc:HGNC:18483]	1.877484	
TAF8	TATA-box binding protein associated factor 8 [Source:HGNC Symbol;Acc:HGNC:17300]	1.8774229	
MTG2	mitochondrial ribosome associated GTPase 2 [Source:HGNC Symbol;Acc:HGNC:16239]	1.8756524	
DISP1	dispatched RND transporter family member 1 [Source:HGNC Symbol;Acc:HGNC:19711]	1.8751965	
ZNF394	zinc finger protein 394 [Source:HGNC Symbol;Acc:HGNC:18832]	1.8725892	
USP7	ubiquitin specific peptidase 7 [Source:HGNC Symbol;Acc:HGNC:12630]	1.8711841	
CREG2	cellular repressor of E1A stimulated genes 2 [Source:HGNC Symbol;Acc:HGNC:14272]	1.8702326	
KCNN3	potassium calcium-activated channel subfamily N member 3 [Source:HGNC Symbol;Acc:HGNC:6292]	1.8682077	
NFYA	nuclear transcription factor Y subunit alpha [Source:HGNC Symbol;Acc:HGNC:7804]	1.8674332	
ARMCX5	armadillo repeat containing X-linked 5 [Source:HGNC Symbol;Acc:HGNC:25772]	1.8662277	
ACER3	alkaline ceramidase 3 [Source:HGNC Symbol;Acc:HGNC:16066]	1.8652045	
ARL2	ADP ribosylation factor like GTPase 2 [Source:HGNC Symbol;Acc:HGNC:693]	1.8644756	
CHMP7	charged multivesicular body protein 7 [Source:HGNC Symbol;Acc:HGNC:28439]	1.8600008	
MFSD1	major facilitator superfamily domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25874]	1.8564091	
CD81	CD81 molecule [Source:HGNC Symbol;Acc:HGNC:1701]	1.8557751	
FAM83B	family with sequence similarity 83 member B [Source:HGNC Symbol;Acc:HGNC:21357]	1.8557677	
NAP1L5	nucleosome assembly protein 1 like 5 [Source:HGNC Symbol;Acc:HGNC:19968]	1.8547596	
RAB42	RAB42, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:28702]	1.8536062	
PAK1	p21 (RAC1) activated kinase 1 [Source:HGNC Symbol;Acc:HGNC:8590]	1.8507967	
TPK1	thiamin pyrophosphokinase 1 [Source:HGNC Symbol;Acc:HGNC:17358]	1.8429269	
SLC12A7	solute carrier family 12 member 7 [Source:HGNC Symbol;Acc:HGNC:10915]	1.8418446	
BCL2L2	BCL2 like 2 [Source:HGNC Symbol;Acc:HGNC:995]	1.8418446	
PWP2	PWP2 small subunit processome component [Source:HGNC Symbol;Acc:HGNC:9711]	1.8418446	
PPM1B	protein phosphatase, Mg2+/Mn2+ dependent 1B [Source:HGNC Symbol;Acc:HGNC:9276]	1.8399878	
SQSTM1	sequestosome 1 [Source:HGNC Symbol;Acc:HGNC:11280]	1.8326861	
NFAT5	nuclear factor of activated T cells 5 [Source:HGNC Symbol;Acc:HGNC:7774]	1.8258004	
EPB41L4A	erythrocyte membrane protein band 4.1 like 4A [Source:HGNC Symbol;Acc:HGNC:13278]	1.8239751	
RFT1	RFT1 homolog [Source:HGNC Symbol;Acc:HGNC:30220]	1.8215593	
STAU2	staufen double-stranded RNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:11371]	1.8193601	
MANBA	mannosidase beta [Source:HGNC Symbol;Acc:HGNC:6831]	1.8193601	
RGS5	regulator of G protein signaling 5 [Source:HGNC Symbol;Acc:HGNC:10001]	1.8193601	
SETP21	SET pseudogene 21 [Source:HGNC Symbol;Acc:HGNC:42940]	1.8193601	
ATG4A	autophagy related 4A cysteine peptidase [Source:HGNC Symbol;Acc:HGNC:16489]	1.8193601	
SEPHS1	selenophosphate synthetase 1 [Source:HGNC Symbol;Acc:HGNC:19685]	1.8152583	
GYG1	glycogenin 1 [Source:HGNC Symbol;Acc:HGNC:4699]	1.8143871	
PDAP1	PDGFA associated protein 1 [Source:HGNC Symbol;Acc:HGNC:14634]	1.814333	
BDH2	3-hydroxybutyrate dehydrogenase 2 [Source:HGNC Symbol;Acc:HGNC:32389]	1.8124813	
DHRS7	dehydrogenase/reductase 7 [Source:HGNC Symbol;Acc:HGNC:21524]	1.8119338	
UBE2CP5	ubiquitin conjugating enzyme E2 C pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:43554]	1.8086711	
ABCF1	ATP binding cassette subfamily F member 1 [Source:HGNC Symbol;Acc:HGNC:70]	1.808244	
OFD1	OFD1 centriole and centriolar satellite protein [Source:HGNC Symbol;Acc:HGNC:2567]	1.8057468	
FASTK	Fas activated serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:24676]	1.8015693	
SLC35F5	solute carrier family 35 member F5 [Source:HGNC Symbol;Acc:HGNC:23617]	1.8006835	
DNAJC11	DnaJ heat shock protein family (Hsp40) member C11 [Source:HGNC Symbol;Acc:HGNC:25570]	1.7995023	
ABCD4	ATP binding cassette subfamily D member 4 [Source:HGNC Symbol;Acc:HGNC:68]	1.7980078	
QPCTL	glutaminyl-peptide cyclotransferase like [Source:HGNC Symbol;Acc:HGNC:25952]	1.7964629	
TOGARAM2	TOG array regulator of axonemal microtubules 2 [Source:HGNC Symbol;Acc:HGNC:33715]	1.7964629	
P3H4	prolyl 3-hydroxylase family member 4 (inactive) [Source:HGNC Symbol;Acc:HGNC:16946]	1.7958492	
SUPT5H	SPT5 homolog, DSIF elongation factor subunit [Source:HGNC Symbol;Acc:HGNC:11469]	1.7952719	
SULT1A3	sulfotransferase family 1A member 3 [Source:HGNC Symbol;Acc:HGNC:11455]	1.7943234	
PRKAB2	protein kinase AMP-activated non-catalytic subunit beta 2 [Source:HGNC Symbol;Acc:HGNC:9379]	1.7914246	
PLPP2	phospholipid phosphatase 2 [Source:HGNC Symbol;Acc:HGNC:9230]	1.7898836	
ZKSCAN4	zinc finger with KRAB and SCAN domains 4 [Source:HGNC Symbol;Acc:HGNC:13854]	1.7868435	
SPDYE2	speedy/RINGO cell cycle regulator family member E2 [Source:HGNC Symbol;Acc:HGNC:33841]	1.7868435	
TBC1D8B	TBC1 domain family member 8B [Source:HGNC Symbol;Acc:HGNC:24715]	1.78549	
GOLPH3	golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452]	1.7850078	
COL4A5	collagen type IV alpha 5 chain [Source:HGNC Symbol;Acc:HGNC:2207]	1.7821159	
TSC22D2	TSC22 domain family member 2 [Source:HGNC Symbol;Acc:HGNC:29095]	1.7820909	
SLC35B2	solute carrier family 35 member B2 [Source:HGNC Symbol;Acc:HGNC:16872]	1.7812037	
POGLUT2	protein O-glucosyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:19350]	1.7784752	
LIMK2	LIM domain kinase 2 [Source:HGNC Symbol;Acc:HGNC:6614]	1.7780606	
PXMP4	peroxisomal membrane protein 4 [Source:HGNC Symbol;Acc:HGNC:15920]	1.7770494	
FOXH1	forkhead box H1 [Source:HGNC Symbol;Acc:HGNC:3814]	1.7767315	
CD2BP2	CD2 cytoplasmic tail binding protein 2 [Source:HGNC Symbol;Acc:HGNC:1656]	1.7762388	
WWOX	WW domain containing oxidoreductase [Source:HGNC Symbol;Acc:HGNC:12799]	1.7757301	
ZNF430	zinc finger protein 430 [Source:HGNC Symbol;Acc:HGNC:20808]	1.7754712	
LRRIQ3	leucine rich repeats and IQ motif containing 3 [Source:HGNC Symbol;Acc:HGNC:28318]	1.7733532	
ITFG2	integrin alpha FG-GAP repeat containing 2 [Source:HGNC Symbol;Acc:HGNC:30879]	1.7733487	
EIF5A2	eukaryotic translation initiation factor 5A2 [Source:HGNC Symbol;Acc:HGNC:3301]	1.7724183	
MGLL	monoglyceride lipase [Source:HGNC Symbol;Acc:HGNC:17038]	1.7711569	
FCHSD2	FCH and double SH3 domains 2 [Source:HGNC Symbol;Acc:HGNC:29114]	1.7708569	
