NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
THILLAINADESAN_ZNF217_TARGETS_DN	THILLAINADESAN_ZNF217_TARGETS_DN		8	0.71776366	1.6289428	0.025477707	0.42024392	1.0	1189	tags=50%, list=10%, signal=55%	
DAUER_STAT3_TARGETS_DN	DAUER_STAT3_TARGETS_DN		41	0.4573063	1.6275699	0.01268499	0.4218352	1.0	1903	tags=41%, list=16%, signal=49%	
REACTOME_CD28_CO_STIMULATION	REACTOME_CD28_CO_STIMULATION		27	0.49135274	1.6261872	0.019762846	0.4233143	1.0	833	tags=26%, list=7%, signal=28%	
STEARMAN_LUNG_CANCER_EARLY_VS_LATE_DN	STEARMAN_LUNG_CANCER_EARLY_VS_LATE_DN		40	0.4484017	1.6254925	0.013752456	0.4223035	1.0	1941	tags=33%, list=16%, signal=39%	
KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_EGFR_TO_PI3K_SIGNALING_PATHWAY	KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_EGFR_TO_PI3K_SIGNALING_PATHWAY		8	0.6981109	1.6254133	0.009803922	0.41892174	1.0	308	tags=25%, list=3%, signal=26%	
PID_ERBB_NETWORK_PATHWAY	PID_ERBB_NETWORK_PATHWAY		11	0.6443418	1.6253568	0.023715414	0.41549134	1.0	1592	tags=27%, list=13%, signal=31%	
VANASSE_BCL2_TARGETS_UP	VANASSE_BCL2_TARGETS_UP		19	0.5434563	1.6251732	0.018218623	0.41248775	1.0	1000	tags=32%, list=8%, signal=34%	
PID_P38_ALPHA_BETA_PATHWAY	PID_P38_ALPHA_BETA_PATHWAY		19	0.5342228	1.623988	0.021956088	0.41315827	1.0	3398	tags=53%, list=28%, signal=73%	
KEGG_MEDICUS_REFERENCE_ACH_CHRN_PI3K_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_ACH_CHRN_PI3K_SIGNALING_PATHWAY		7	0.7532083	1.6220887	0.011741683	0.4162054	1.0	308	tags=29%, list=3%, signal=29%	
REACTOME_FORMATION_OF_APOPTOSOME	REACTOME_FORMATION_OF_APOPTOSOME		10	0.6515339	1.6167111	0.03256705	0.43194172	1.0	1313	tags=40%, list=11%, signal=45%	
PID_ERB_GENOMIC_PATHWAY	PID_ERB_GENOMIC_PATHWAY		10	0.6635272	1.6166016	0.03125	0.4288166	1.0	1347	tags=40%, list=11%, signal=45%	
REACTOME_PYRIMIDINE_SALVAGE	REACTOME_PYRIMIDINE_SALVAGE		9	0.65834874	1.6156994	0.043659043	0.42851424	1.0	1767	tags=56%, list=15%, signal=65%	
REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS	REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS		24	0.5199523	1.615566	0.013645224	0.42560843	1.0	3225	tags=50%, list=27%, signal=68%	
GRANDVAUX_IRF3_TARGETS_UP	GRANDVAUX_IRF3_TARGETS_UP		12	0.61876786	1.6136365	0.01934236	0.42898116	1.0	1680	tags=50%, list=14%, signal=58%	
REACTOME_COMPLEMENT_CASCADE	REACTOME_COMPLEMENT_CASCADE		25	0.49438593	1.6136122	0.026859503	0.4257398	1.0	1702	tags=28%, list=14%, signal=33%	
RODRIGUES_NTN1_TARGETS_DN	RODRIGUES_NTN1_TARGETS_DN		117	0.3680725	1.6135151	0.0	0.42279342	1.0	2077	tags=32%, list=17%, signal=38%	
WP_PATHOPHYSIOLOGICAL_ROLES_OF_DUX4_IN_FSHD1	WP_PATHOPHYSIOLOGICAL_ROLES_OF_DUX4_IN_FSHD1		8	0.7037762	1.6088357	0.023483366	0.4362247	1.0	1274	tags=50%, list=11%, signal=56%	
BLANCO_MELO_MERS_COV_INFECTION_MCR5_CELLS_UP	BLANCO_MELO_MERS_COV_INFECTION_MCR5_CELLS_UP		140	0.35547936	1.608684	0.0020618557	0.43336535	1.0	1911	tags=29%, list=16%, signal=34%	
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES	KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES		17	0.54162055	1.6085805	0.02131783	0.4303818	1.0	3294	tags=65%, list=28%, signal=89%	
BEGUM_TARGETS_OF_PAX3_FOXO1_FUSION_UP	BEGUM_TARGETS_OF_PAX3_FOXO1_FUSION_UP		38	0.45434517	1.6079032	0.01369863	0.42950946	1.0	776	tags=24%, list=7%, signal=25%	
BIOCARTA_HES_PATHWAY	BIOCARTA_HES_PATHWAY		6	0.7491551	1.6055487	0.0137795275	0.43468577	1.0	196	tags=33%, list=2%, signal=34%	
KEGG_MEDICUS_REFERENCE_EGF_EGFR_PI3K_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_EGF_EGFR_PI3K_SIGNALING_PATHWAY		8	0.6981109	1.6049095	0.022312373	0.43346846	1.0	308	tags=25%, list=3%, signal=26%	
KEGG_MEDICUS_REFERENCE_COPI_VESICLE_FORMATION	KEGG_MEDICUS_REFERENCE_COPI_VESICLE_FORMATION		22	0.50326043	1.6026056	0.032258064	0.4386731	1.0	2447	tags=55%, list=21%, signal=68%	
KEGG_MEDICUS_VARIANT_EML4_ALK_FUSION_KINASE_TO_PI3K_SIGNALING_PATHWAY	KEGG_MEDICUS_VARIANT_EML4_ALK_FUSION_KINASE_TO_PI3K_SIGNALING_PATHWAY		8	0.7096085	1.6025387	0.020912547	0.43566135	1.0	308	tags=25%, list=3%, signal=26%	
REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING	REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING		12	0.60265344	1.600236	0.023483366	0.44074354	1.0	447	tags=25%, list=4%, signal=26%	
CROONQUIST_STROMAL_STIMULATION_UP	CROONQUIST_STROMAL_STIMULATION_UP		32	0.4721123	1.599156	0.013435701	0.44118214	1.0	1643	tags=28%, list=14%, signal=33%	
KENNY_CTNNB1_TARGETS_DN	KENNY_CTNNB1_TARGETS_DN		41	0.44607094	1.5986956	0.009615385	0.43985727	1.0	1420	tags=24%, list=12%, signal=28%	
KEGG_MEDICUS_REFERENCE_IGF_IGF1R_PI3K_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_IGF_IGF1R_PI3K_SIGNALING_PATHWAY		13	0.6099436	1.5939915	0.01992032	0.45340902	1.0	308	tags=23%, list=3%, signal=24%	
FOROUTAN_INTEGRATED_TGFB_EMT_DN	FOROUTAN_INTEGRATED_TGFB_EMT_DN		61	0.40640804	1.5921189	0.011583012	0.45763475	1.0	1533	tags=28%, list=13%, signal=32%	
CASORELLI_APL_SECONDARY_VS_DE_NOVO_UP	CASORELLI_APL_SECONDARY_VS_DE_NOVO_UP		27	0.48392186	1.5914677	0.022222223	0.45669588	1.0	593	tags=15%, list=5%, signal=16%	
SCHMIDT_POR_TARGETS_IN_LIMB_BUD_UP	SCHMIDT_POR_TARGETS_IN_LIMB_BUD_UP		22	0.5134414	1.5900915	0.03529412	0.45841542	1.0	1761	tags=32%, list=15%, signal=37%	
BIOCARTA_BCELLSURVIVAL_PATHWAY	BIOCARTA_BCELLSURVIVAL_PATHWAY		14	0.59200245	1.5900153	0.022088353	0.45552135	1.0	791	tags=29%, list=7%, signal=31%	
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM		57	0.4113074	1.5895592	0.005905512	0.4540088	1.0	2987	tags=42%, list=25%, signal=56%	
HAHTOLA_CTCL_PATHOGENESIS	HAHTOLA_CTCL_PATHOGENESIS		7	0.7127418	1.5886761	0.021097047	0.45396748	1.0	1498	tags=71%, list=13%, signal=82%	
BARRIER_COLON_CANCER_RECURRENCE_DN	BARRIER_COLON_CANCER_RECURRENCE_DN		17	0.54143506	1.5844688	0.045360826	0.4664963	1.0	2128	tags=35%, list=18%, signal=43%	
ZHANG_RESPONSE_TO_IKK_INHIBITOR_AND_TNF_UP	ZHANG_RESPONSE_TO_IKK_INHIBITOR_AND_TNF_UP		172	0.33987346	1.5819758	0.0	0.47302812	1.0	2086	tags=31%, list=17%, signal=37%	
RIZ_ERYTHROID_DIFFERENTIATION_6HR	RIZ_ERYTHROID_DIFFERENTIATION_6HR		20	0.5204361	1.5814109	0.019762846	0.47198427	1.0	3004	tags=55%, list=25%, signal=73%	
POS_HISTAMINE_RESPONSE_NETWORK	POS_HISTAMINE_RESPONSE_NETWORK		22	0.5130493	1.5804915	0.026465029	0.47235748	1.0	1314	tags=27%, list=11%, signal=31%	
CADWELL_ATG16L1_TARGETS_UP	CADWELL_ATG16L1_TARGETS_UP		45	0.42593077	1.5799284	0.015065913	0.4711292	1.0	3530	tags=51%, list=30%, signal=72%	
WANG_CLASSIC_ADIPOGENIC_TARGETS_OF_PPARG	WANG_CLASSIC_ADIPOGENIC_TARGETS_OF_PPARG		15	0.57313585	1.5786489	0.02952756	0.47237915	1.0	2758	tags=60%, list=23%, signal=78%	
KEGG_MEDICUS_REFERENCE_RELN_VLDLR_PI3K_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_RELN_VLDLR_PI3K_SIGNALING_PATHWAY		14	0.58612055	1.5779914	0.015779093	0.47156924	1.0	308	tags=21%, list=3%, signal=22%	
STEGER_ADIPOGENESIS_UP	STEGER_ADIPOGENESIS_UP		12	0.60124284	1.5779111	0.040618956	0.46875688	1.0	1710	tags=42%, list=14%, signal=49%	
MOROSETTI_FACIOSCAPULOHUMERAL_MUSCULAR_DISTROPHY_UP	MOROSETTI_FACIOSCAPULOHUMERAL_MUSCULAR_DISTROPHY_UP		10	0.6245802	1.5767565	0.03267974	0.46988627	1.0	1903	tags=40%, list=16%, signal=48%	
REACTOME_SMAC_XIAP_REGULATED_APOPTOTIC_RESPONSE	REACTOME_SMAC_XIAP_REGULATED_APOPTOTIC_RESPONSE		7	0.7093396	1.5764446	0.03373016	0.4679878	1.0	791	tags=43%, list=7%, signal=46%	
BLANCO_MELO_COVID19_BRONCHIAL_EPITHELIAL_CELLS_SARS_COV_2_INFECTION_UP	BLANCO_MELO_COVID19_BRONCHIAL_EPITHELIAL_CELLS_SARS_COV_2_INFECTION_UP		84	0.37841386	1.5761147	0.008130081	0.46619204	1.0	2401	tags=39%, list=20%, signal=49%	
WP_VITAMIN_D_RECEPTOR_PATHWAY	WP_VITAMIN_D_RECEPTOR_PATHWAY		95	0.37510684	1.5758452	0.003929273	0.4642298	1.0	3221	tags=48%, list=27%, signal=66%	
HANSON_HRAS_SIGNALING_VIA_NFKB	HANSON_HRAS_SIGNALING_VIA_NFKB		15	0.57162154	1.5752951	0.03285421	0.46319827	1.0	3402	tags=53%, list=29%, signal=75%	
KEGG_MEDICUS_REFERENCE_FLT3LG_FLT3_RAS_PI3K_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_FLT3LG_FLT3_RAS_PI3K_SIGNALING_PATHWAY		14	0.5828401	1.5750818	0.029045643	0.46111614	1.0	2521	tags=43%, list=21%, signal=54%	
BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_CALU3_CELLS_UP	BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_CALU3_CELLS_UP		196	0.326957	1.5748422	0.0	0.4591515	1.0	2577	tags=35%, list=22%, signal=44%	
BREDEMEYER_RAG_SIGNALING_VIA_ATM_NOT_VIA_NFKB_UP	BREDEMEYER_RAG_SIGNALING_VIA_ATM_NOT_VIA_NFKB_UP		34	0.46039635	1.5741631	0.027083334	0.45855352	1.0	1812	tags=41%, list=15%, signal=48%	
REACTOME_SYNTHESIS_OF_PROSTAGLANDINS_PG_AND_THROMBOXANES_TX	REACTOME_SYNTHESIS_OF_PROSTAGLANDINS_PG_AND_THROMBOXANES_TX		12	0.59965324	1.5713944	0.038986355	0.46577206	1.0	141	tags=25%, list=1%, signal=25%	
WP_OMEGA6FATTY_ACIDS_IN_SENESCENCE	WP_OMEGA6FATTY_ACIDS_IN_SENESCENCE		34	0.4559921	1.570309	0.0116959065	0.46691123	1.0	1448	tags=26%, list=12%, signal=30%	
KEGG_ERBB_SIGNALING_PATHWAY	KEGG_ERBB_SIGNALING_PATHWAY		67	0.395486	1.5688775	0.006289308	0.46913373	1.0	1788	tags=25%, list=15%, signal=30%	
WP_EICOSANOID_METABOLISM_VIA_CYCLOOXYGENASES_COX	WP_EICOSANOID_METABOLISM_VIA_CYCLOOXYGENASES_COX		18	0.53924006	1.5686569	0.021868788	0.46712822	1.0	352	tags=22%, list=3%, signal=23%	
BIOCARTA_RAS_PATHWAY	BIOCARTA_RAS_PATHWAY		18	0.52842176	1.5672456	0.036893204	0.46969497	1.0	543	tags=22%, list=5%, signal=23%	
WP_WNT_SIGNALING_WP363	WP_WNT_SIGNALING_WP363		35	0.45173973	1.5671928	0.027484143	0.46707997	1.0	2312	tags=40%, list=19%, signal=49%	
WP_CATABOLISM_OF_SKELETAL_MUSCLE_IN_CACHEXIA	WP_CATABOLISM_OF_SKELETAL_MUSCLE_IN_CACHEXIA		28	0.4698771	1.5667464	0.02631579	0.46591192	1.0	1246	tags=29%, list=10%, signal=32%	
SARRIO_EPITHELIAL_MESENCHYMAL_TRANSITION_DN	SARRIO_EPITHELIAL_MESENCHYMAL_TRANSITION_DN		108	0.3586176	1.563157	0.006423983	0.47588325	1.0	2212	tags=27%, list=19%, signal=33%	
KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_PI3K_SIGNALING_PATHWAY_N01350	KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_PI3K_SIGNALING_PATHWAY_N01350		10	0.61603755	1.5618464	0.046692606	0.47801244	1.0	308	tags=20%, list=3%, signal=21%	
REACTOME_ACTIVATION_OF_BAD_AND_TRANSLOCATION_TO_MITOCHONDRIA	REACTOME_ACTIVATION_OF_BAD_AND_TRANSLOCATION_TO_MITOCHONDRIA		14	0.5679552	1.5601492	0.044198897	0.48136318	1.0	382	tags=21%, list=3%, signal=22%	
HESS_TARGETS_OF_HOXA9_AND_MEIS1_DN	HESS_TARGETS_OF_HOXA9_AND_MEIS1_DN		50	0.4152056	1.5582045	0.011650485	0.48563886	1.0	3022	tags=42%, list=25%, signal=56%	
WP_SILDENAFIL_TREATMENT	WP_SILDENAFIL_TREATMENT		13	0.56682414	1.5568241	0.037254903	0.48773038	1.0	3620	tags=54%, list=30%, signal=77%	
REACTOME_ENOS_ACTIVATION	REACTOME_ENOS_ACTIVATION		8	0.66830444	1.5568137	0.023809524	0.48496312	1.0	308	tags=25%, list=3%, signal=26%	
WP_TCELL_ACTIVATION_SARSCOV2	WP_TCELL_ACTIVATION_SARSCOV2		57	0.40360716	1.5567031	0.01002004	0.48258245	1.0	2238	tags=30%, list=19%, signal=37%	
REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION	REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION		13	0.57618177	1.5562731	0.041152265	0.48147258	1.0	327	tags=23%, list=3%, signal=24%	
WP_HOSTPATHOGEN_INTERACTION_OF_HUMAN_CORONAVIRUSES_AUTOPHAGY	WP_HOSTPATHOGEN_INTERACTION_OF_HUMAN_CORONAVIRUSES_AUTOPHAGY		14	0.55881476	1.5558766	0.03305785	0.4801536	1.0	2284	tags=50%, list=19%, signal=62%	
WP_FACTORS_AND_PATHWAYS_AFFECTING_INSULINLIKE_GROWTH_FACTOR_IGF1AKT_SIGNALING	WP_FACTORS_AND_PATHWAYS_AFFECTING_INSULINLIKE_GROWTH_FACTOR_IGF1AKT_SIGNALING		27	0.4722167	1.5536962	0.042307694	0.48544818	1.0	308	tags=19%, list=3%, signal=19%	
NAKAMURA_ADIPOGENESIS_EARLY_UP	NAKAMURA_ADIPOGENESIS_EARLY_UP		45	0.42543593	1.5524416	0.016	0.4872884	1.0	3418	tags=51%, list=29%, signal=71%	
BIOCARTA_LONGEVITY_PATHWAY	BIOCARTA_LONGEVITY_PATHWAY		12	0.5881916	1.5503303	0.02811245	0.49254593	1.0	344	tags=25%, list=3%, signal=26%	
BIOCARTA_IGF1MTOR_PATHWAY	BIOCARTA_IGF1MTOR_PATHWAY		18	0.54716027	1.5503116	0.032882012	0.48989895	1.0	308	tags=22%, list=3%, signal=23%	
BIOCARTA_ACH_PATHWAY	BIOCARTA_ACH_PATHWAY		8	0.662413	1.5502754	0.03047619	0.48737198	1.0	1728	tags=50%, list=14%, signal=58%	
NABA_MATRISOME_MULTIPLE_MYELOMA	NABA_MATRISOME_MULTIPLE_MYELOMA		7	0.6989386	1.5488681	0.028282829	0.4898817	1.0	1941	tags=43%, list=16%, signal=51%	
GERY_CEBP_TARGETS	GERY_CEBP_TARGETS		91	0.3653957	1.5474185	0.006451613	0.4928983	1.0	2498	tags=41%, list=21%, signal=51%	
BLANCO_MELO_HUMAN_PARAINFLUENZA_VIRUS_3_INFECTION_A594_CELLS_UP	BLANCO_MELO_HUMAN_PARAINFLUENZA_VIRUS_3_INFECTION_A594_CELLS_UP		147	0.34204817	1.5466701	0.0	0.49301928	1.0	1972	tags=32%, list=17%, signal=38%	
WP_PI3KAKTMTOR_VITAMIN_D3_SIGNALING	WP_PI3KAKTMTOR_VITAMIN_D3_SIGNALING		15	0.557784	1.54525	0.03305785	0.49573123	1.0	308	tags=20%, list=3%, signal=21%	
REACTOME_OAS_ANTIVIRAL_RESPONSE	REACTOME_OAS_ANTIVIRAL_RESPONSE		9	0.6424588	1.5450549	0.05050505	0.49380985	1.0	253	tags=22%, list=2%, signal=23%	
FURUKAWA_DUSP6_TARGETS_PCI35_UP	FURUKAWA_DUSP6_TARGETS_PCI35_UP		44	0.41431424	1.5422329	0.017509727	0.50158924	1.0	2188	tags=39%, list=18%, signal=47%	
KEGG_MEDICUS_REFERENCE_CXCR4_GNAI_PI3K_BAD_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_CXCR4_GNAI_PI3K_BAD_SIGNALING_PATHWAY		10	0.622998	1.541812	0.049382716	0.50053596	1.0	308	tags=20%, list=3%, signal=21%	
WP_MODULATION_OF_PI3KAKTMTOR_SIGNALING_BY_BIOACTIVE_SPHINGOLIPIDS	WP_MODULATION_OF_PI3KAKTMTOR_SIGNALING_BY_BIOACTIVE_SPHINGOLIPIDS		12	0.5870846	1.5415813	0.0491453	0.49875078	1.0	308	tags=25%, list=3%, signal=26%	
LEE_CALORIE_RESTRICTION_MUSCLE_UP	LEE_CALORIE_RESTRICTION_MUSCLE_UP		21	0.5138755	1.5414528	0.030425964	0.49663642	1.0	3586	tags=62%, list=30%, signal=88%	
NIKOLSKY_BREAST_CANCER_5P15_AMPLICON	NIKOLSKY_BREAST_CANCER_5P15_AMPLICON		17	0.5303644	1.5402924	0.045454547	0.498283	1.0	2529	tags=53%, list=21%, signal=67%	
DELPUECH_FOXO3_TARGETS_UP	DELPUECH_FOXO3_TARGETS_UP		53	0.40299177	1.5382856	0.022044089	0.5030122	1.0	2213	tags=34%, list=19%, signal=42%	
BIOCARTA_GHRELIN_PATHWAY	BIOCARTA_GHRELIN_PATHWAY		6	0.72842	1.5370953	0.039915968	0.5049881	1.0	2483	tags=83%, list=21%, signal=105%	
WP_THYMIC_STROMAL_LYMPHOPOIETIN_TSLP_SIGNALING	WP_THYMIC_STROMAL_LYMPHOPOIETIN_TSLP_SIGNALING		32	0.44770768	1.5368533	0.01875	0.50332975	1.0	1788	tags=25%, list=15%, signal=29%	
REACTOME_MAP3K8_TPL2_DEPENDENT_MAPK1_3_ACTIVATION	REACTOME_MAP3K8_TPL2_DEPENDENT_MAPK1_3_ACTIVATION		15	0.55424017	1.5364932	0.050916497	0.50215197	1.0	969	tags=27%, list=8%, signal=29%	
SMID_BREAST_CANCER_ERBB2_UP	SMID_BREAST_CANCER_ERBB2_UP		81	0.36954558	1.5362855	0.006122449	0.50032055	1.0	2379	tags=38%, list=20%, signal=47%	
PID_IL4_2PATHWAY	PID_IL4_2PATHWAY		38	0.44437563	1.5355772	0.030364372	0.5004902	1.0	3136	tags=53%, list=26%, signal=71%	
BLANCO_MELO_RESPIRATORY_SYNCYTIAL_VIRUS_INFECTION_A594_CELLS_UP	BLANCO_MELO_RESPIRATORY_SYNCYTIAL_VIRUS_INFECTION_A594_CELLS_UP		206	0.32360405	1.5325683	0.0022075055	0.5088622	1.0	1981	tags=30%, list=17%, signal=35%	
WP_VITAMIN_A_AND_CAROTENOID_METABOLISM	WP_VITAMIN_A_AND_CAROTENOID_METABOLISM		18	0.5352447	1.532132	0.027131783	0.5081469	1.0	2758	tags=44%, list=23%, signal=58%	
STEIN_ESTROGEN_RESPONSE_NOT_VIA_ESRRA	STEIN_ESTROGEN_RESPONSE_NOT_VIA_ESRRA		11	0.6007047	1.5300878	0.055555556	0.51312745	1.0	2305	tags=55%, list=19%, signal=68%	
REACTOME_MAPK1_ERK2_ACTIVATION	REACTOME_MAPK1_ERK2_ACTIVATION		7	0.699787	1.5300843	0.036900368	0.51060754	1.0	1693	tags=57%, list=14%, signal=67%	
REACTOME_ACTIVATION_OF_RAC1	REACTOME_ACTIVATION_OF_RAC1		9	0.63827246	1.5291923	0.03448276	0.51131696	1.0	2953	tags=56%, list=25%, signal=74%	
MEDINA_SMARCA4_TARGETS	MEDINA_SMARCA4_TARGETS		21	0.49657464	1.5288191	0.041666668	0.5101667	1.0	2584	tags=48%, list=22%, signal=61%	
KEGG_ACUTE_MYELOID_LEUKEMIA	KEGG_ACUTE_MYELOID_LEUKEMIA		46	0.41425157	1.5277687	0.02886598	0.5114436	1.0	2639	tags=39%, list=22%, signal=50%	
REACTOME_RHOV_GTPASE_CYCLE	REACTOME_RHOV_GTPASE_CYCLE		32	0.45272836	1.5275855	0.021653544	0.5096692	1.0	576	tags=22%, list=5%, signal=23%	
WP_ETHANOL_EFFECTS_ON_HISTONE_MODIFICATIONS	WP_ETHANOL_EFFECTS_ON_HISTONE_MODIFICATIONS		21	0.49037385	1.5239843	0.034412954	0.5206085	1.0	1375	tags=38%, list=12%, signal=43%	
VILLANUEVA_LIVER_CANCER_KRT19_DN	VILLANUEVA_LIVER_CANCER_KRT19_DN		40	0.42653057	1.5231993	0.01875	0.5211293	1.0	1157	tags=25%, list=10%, signal=28%	
BIOCARTA_HER2_PATHWAY	BIOCARTA_HER2_PATHWAY		19	0.49876785	1.520969	0.036144577	0.52706414	1.0	543	tags=26%, list=5%, signal=28%	
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_3D_DN	TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_3D_DN		11	0.601318	1.5208143	0.049309663	0.5250613	1.0	2883	tags=55%, list=24%, signal=72%	
BARRIER_CANCER_RELAPSE_NORMAL_SAMPLE_DN	BARRIER_CANCER_RELAPSE_NORMAL_SAMPLE_DN		24	0.46563318	1.5200006	0.025490196	0.5257733	1.0	3279	tags=58%, list=27%, signal=80%	
WP_CANCER_IMMUNOTHERAPY_BY_CTLA4_BLOCKADE	WP_CANCER_IMMUNOTHERAPY_BY_CTLA4_BLOCKADE		10	0.6159916	1.5192938	0.042990655	0.52597815	1.0	1464	tags=40%, list=12%, signal=46%	
SANCHEZ_MDM2_TARGETS	SANCHEZ_MDM2_TARGETS		9	0.6266229	1.5185145	0.04638219	0.5263391	1.0	3714	tags=67%, list=31%, signal=97%	
MOOTHA_GLYCOGEN_METABOLISM	MOOTHA_GLYCOGEN_METABOLISM		15	0.5369201	1.5178664	0.049281314	0.5261961	1.0	1477	tags=40%, list=12%, signal=46%	
KEGG_MEDICUS_PATHOGEN_HIV_GP120_TO_CXCR4_GNAI_PI3K_BAD_SIGNALING_PATHWAY	KEGG_MEDICUS_PATHOGEN_HIV_GP120_TO_CXCR4_GNAI_PI3K_BAD_SIGNALING_PATHWAY		10	0.622998	1.5176271	0.056338027	0.5247051	1.0	308	tags=20%, list=3%, signal=21%	
ZHAN_MULTIPLE_MYELOMA_LB_DN	ZHAN_MULTIPLE_MYELOMA_LB_DN		30	0.45702928	1.517374	0.027196653	0.52318406	1.0	1609	tags=37%, list=13%, signal=42%	
WP_PANCREATIC_ADENOCARCINOMA_PATHWAY	WP_PANCREATIC_ADENOCARCINOMA_PATHWAY		80	0.366022	1.5173283	0.012269938	0.5209258	1.0	1693	tags=23%, list=14%, signal=26%	
SANA_RESPONSE_TO_IFNG_UP	SANA_RESPONSE_TO_IFNG_UP		49	0.40868384	1.5169783	0.025096525	0.5199259	1.0	4031	tags=63%, list=34%, signal=95%	
PID_CXCR3_PATHWAY	PID_CXCR3_PATHWAY		30	0.4557769	1.5145384	0.031446543	0.52678937	1.0	1464	tags=27%, list=12%, signal=30%	
BIOCARTA_NPP1_PATHWAY	BIOCARTA_NPP1_PATHWAY		5	0.7748608	1.5142694	0.040152963	0.5254036	1.0	631	tags=40%, list=5%, signal=42%	
REACTOME_MAPK3_ERK1_ACTIVATION	REACTOME_MAPK3_ERK1_ACTIVATION		8	0.6544221	1.5128926	0.0513834	0.5282853	1.0	1693	tags=50%, list=14%, signal=58%	
WONG_ENDMETRIUM_CANCER_DN	WONG_ENDMETRIUM_CANCER_DN		27	0.45669433	1.5121213	0.028680688	0.52870405	1.0	2917	tags=52%, list=24%, signal=68%	
KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_PI3K_TO_PI3K_SIGNALING_PATHWAY	KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_PI3K_TO_PI3K_SIGNALING_PATHWAY		7	0.6801666	1.512095	0.058939096	0.52644396	1.0	308	tags=29%, list=3%, signal=29%	
REACTOME_CREATINE_METABOLISM	REACTOME_CREATINE_METABOLISM		6	0.7237488	1.5119742	0.042	0.5245541	1.0	803	tags=33%, list=7%, signal=36%	
WP_ERBB_SIGNALING	WP_ERBB_SIGNALING		72	0.37486675	1.511794	0.01039501	0.5228783	1.0	1592	tags=24%, list=13%, signal=27%	
REACTOME_KERATAN_SULFATE_KERATIN_METABOLISM	REACTOME_KERATAN_SULFATE_KERATIN_METABOLISM		30	0.45516616	1.5114527	0.03550296	0.5218198	1.0	3854	tags=57%, list=32%, signal=83%	
CHIANG_LIVER_CANCER_SUBCLASS_POLYSOMY7_UP	CHIANG_LIVER_CANCER_SUBCLASS_POLYSOMY7_UP		40	0.4237753	1.5100455	0.024539877	0.5247562	1.0	3345	tags=45%, list=28%, signal=62%	
SCHLINGEMANN_SKIN_CARCINOGENESIS_TPA_UP	SCHLINGEMANN_SKIN_CARCINOGENESIS_TPA_UP		27	0.46510965	1.5100226	0.033464566	0.52252716	1.0	3436	tags=48%, list=29%, signal=67%	
BIOCARTA_NO2IL12_PATHWAY	BIOCARTA_NO2IL12_PATHWAY		7	0.6882197	1.5090067	0.04411765	0.5240156	1.0	3223	tags=71%, list=27%, signal=98%	
HOSHIDA_LIVER_CANCER_SUBCLASS_S3	HOSHIDA_LIVER_CANCER_SUBCLASS_S3		166	0.3287237	1.5088595	0.010729614	0.52217335	1.0	1776	tags=25%, list=15%, signal=29%	
BIOCARTA_STAT3_PATHWAY	BIOCARTA_STAT3_PATHWAY		7	0.6679135	1.5085368	0.07736944	0.5212061	1.0	1693	tags=57%, list=14%, signal=67%	
WP_CHOLESTEROL_BIOSYNTHESIS_PATHWAY	WP_CHOLESTEROL_BIOSYNTHESIS_PATHWAY		14	0.5486985	1.5082892	0.049701788	0.52001417	1.0	1761	tags=36%, list=15%, signal=42%	
